SiteID,1745739,Site Timezone,-6,Data Timezone,0,Longitude,-87.6826171875,Latitude,35.2915306091
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,9,24,18,30,N/A,107.32000000000001,3.0100000000000002,23.42,97830,N/A
2014,9,24,19,30,N/A,101.88,3.31,23.67,97790,N/A
2014,9,24,20,30,N/A,80.69,3.96,24.04,97750,N/A
2014,9,24,21,30,N/A,88.44,3.94,24.060000000000002,97760,N/A
2014,9,24,22,30,N/A,96.48,4.55,23.91,97740,N/A
2014,9,24,23,30,N/A,109.67,3.71,23.61,97750,N/A
2014,9,25,0,30,N/A,101.24000000000001,4.19,23.54,97720,N/A
2014,9,25,1,30,N/A,109.67,3.56,23.38,97750,N/A
2014,9,25,2,30,N/A,114.26,3.67,23.31,97760,N/A
2014,9,25,3,30,N/A,103.48,3.86,23.04,97750,N/A
2014,9,25,4,30,N/A,115.19,3.04,23.2,97720,N/A
2014,9,25,5,30,N/A,133.68,3.68,22.740000000000002,97730,N/A
2014,9,25,6,30,N/A,153.45000000000002,2.39,22.48,97750,N/A
2014,9,25,7,30,N/A,234.48000000000002,1.53,22.650000000000002,97770,N/A
2014,9,25,8,30,N/A,256.97,1.57,22.46,97790,N/A
2014,9,25,9,30,N/A,295,1.9000000000000001,22.22,97790,N/A
2014,9,25,10,30,N/A,309.28000000000003,1.9000000000000001,22.12,97810,N/A
2014,9,25,11,30,N/A,323.91,2.3000000000000003,22.06,97830,N/A
2014,9,25,12,30,N/A,130.04,0.79,21.18,97820,N/A
2014,9,25,13,30,N/A,237.08,0.8,21.45,97850,N/A
2014,9,25,14,30,N/A,135.72,0.31,22.03,97860,N/A
2014,9,25,15,30,N/A,23.48,1.32,22.81,97830,N/A
2014,9,25,16,30,N/A,18.46,2.96,23.82,97740,N/A
2014,9,25,17,30,N/A,39.99,3.16,24.28,97740,N/A
2014,9,25,18,30,N/A,35.85,3.27,25.13,97670,N/A
2014,9,25,19,30,N/A,39.51,4.8100000000000005,25.75,97630,N/A
2014,9,25,20,30,N/A,38.5,3.87,25.89,97600,N/A
2014,9,25,21,30,N/A,51.63,3.54,25.900000000000002,97580,N/A
2014,9,25,22,30,N/A,49.14,3.99,25.69,97550,N/A
2014,9,25,23,30,N/A,69.93,4.19,25.09,97560,N/A
2014,9,26,0,30,N/A,77.82000000000001,5.44,25.17,97570,N/A
2014,9,26,1,30,N/A,78.58,5.21,24.88,97560,N/A
2014,9,26,2,30,N/A,78.71000000000001,5.7700000000000005,24.62,97580,N/A
2014,9,26,3,30,N/A,79.68,5.87,24.490000000000002,97540,N/A
2014,9,26,4,30,N/A,75.57000000000001,5.42,23.990000000000002,97520,N/A
2014,9,26,5,30,N/A,78.52,5.62,23.580000000000002,97510,N/A
2014,9,26,6,30,N/A,73.4,5.15,23.3,97520,N/A
2014,9,26,7,30,N/A,67.41,5.3,23.1,97530,N/A
2014,9,26,8,30,N/A,66.8,5.73,22.79,97510,N/A
2014,9,26,9,30,N/A,63.28,5.14,22.41,97540,N/A
2014,9,26,10,30,N/A,63.29,5.1000000000000005,22.2,97540,N/A
2014,9,26,11,30,N/A,70.79,5.0600000000000005,22,97550,N/A
2014,9,26,12,30,N/A,76.75,5.43,21.89,97570,N/A
2014,9,26,13,30,N/A,86.56,4.62,21.6,97580,N/A
2014,9,26,14,30,N/A,123.09,3.15,21.86,97590,N/A
2014,9,26,15,30,N/A,131.42000000000002,2.2800000000000002,22.73,97580,N/A
2014,9,26,16,30,N/A,111.04,1.86,23.7,97540,N/A
2014,9,26,17,30,N/A,94.03,1.6300000000000001,24.310000000000002,97510,N/A
2014,9,26,18,30,N/A,31.42,0.41000000000000003,24.2,97480,N/A
2014,9,26,19,30,N/A,11.21,2.95,23.400000000000002,97460,N/A
2014,9,26,20,30,N/A,97.52,2.13,23.17,97430,N/A
2014,9,26,21,30,N/A,147.78,3.49,22.75,97420,N/A
2014,9,26,22,30,N/A,150.78,3.66,23.18,97410,N/A
2014,9,26,23,30,N/A,113.87,2.85,22.96,97440,N/A
2014,9,27,0,30,N/A,109.89,2.64,22.84,97430,N/A
2014,9,27,1,30,N/A,90.51,1.84,22.93,97420,N/A
2014,9,27,2,30,N/A,105.4,2.39,22.8,97430,N/A
2014,9,27,3,30,N/A,96.62,3.27,23.13,97400,N/A
2014,9,27,4,30,N/A,95.79,3.04,22.51,97380,N/A
2014,9,27,5,30,N/A,98.54,3.23,22.330000000000002,97400,N/A
2014,9,27,6,30,N/A,121.45,4.55,22,97420,N/A
2014,9,27,7,30,N/A,147.28,7.45,20.72,97430,N/A
2014,9,27,8,30,N/A,145.64000000000001,5.84,20.45,97450,N/A
2014,9,27,9,30,N/A,144.38,6.98,20.22,97460,N/A
2014,9,27,10,30,N/A,145.35,6.66,19.94,97490,N/A
2014,9,27,11,30,N/A,151.75,6.5600000000000005,19.75,97500,N/A
2014,9,27,12,30,N/A,141.92000000000002,6.25,19.12,97510,N/A
2014,9,27,13,30,N/A,125.96000000000001,5.89,18.82,97530,N/A
2014,9,27,14,30,N/A,133.49,4.43,19.1,97540,N/A
2014,9,27,15,30,N/A,130.52,4.03,20.45,97520,N/A
2014,9,27,16,30,N/A,125.96000000000001,3.91,21.97,97480,N/A
2014,9,27,17,30,N/A,122.83,4.5600000000000005,22.82,97470,N/A
2014,9,27,18,30,N/A,102.29,3.89,22.240000000000002,97440,N/A
2014,9,27,19,30,N/A,106.11,5.15,23.490000000000002,97380,N/A
2014,9,27,20,30,N/A,111.22,4.0200000000000005,22.64,97350,N/A
2014,9,27,21,30,N/A,115.72,6.04,23.240000000000002,97340,N/A
2014,9,27,22,30,N/A,110.71000000000001,5.39,23.16,97340,N/A
2014,9,27,23,30,N/A,151.07,5.12,22.28,97350,N/A
2014,9,28,0,30,N/A,110.54,3.7600000000000002,21.85,97340,N/A
2014,9,28,1,30,N/A,140.23,3.42,21.36,97380,N/A
2014,9,28,2,30,N/A,139.63,5.5600000000000005,21.25,97360,N/A
2014,9,28,3,30,N/A,142.37,5.33,21,97360,N/A
2014,9,28,4,30,N/A,141.52,5.95,20.7,97340,N/A
2014,9,28,5,30,N/A,137.67000000000002,6.61,20.59,97350,N/A
2014,9,28,6,30,N/A,133.75,6.03,20.38,97360,N/A
2014,9,28,7,30,N/A,127.43,5.71,20.31,97360,N/A
2014,9,28,8,30,N/A,119,5.34,20.19,97350,N/A
2014,9,28,9,30,N/A,128.52,5.58,20.07,97370,N/A
2014,9,28,10,30,N/A,123.3,4.98,19.900000000000002,97380,N/A
2014,9,28,11,30,N/A,121.34,5.07,19.69,97390,N/A
2014,9,28,12,30,N/A,130.12,5.44,19.6,97400,N/A
2014,9,28,13,30,N/A,129.08,5.7700000000000005,19.31,97400,N/A
2014,9,28,14,30,N/A,138.81,6.1000000000000005,18.37,97420,N/A
2014,9,28,15,30,N/A,130.63,5.33,18.05,97390,N/A
2014,9,28,16,30,N/A,148.33,3.17,18.82,97370,N/A
2014,9,28,17,30,N/A,147.91,1.75,18.69,97360,N/A
2014,9,28,18,30,N/A,123.25,2.16,18.39,97330,N/A
2014,9,28,19,30,N/A,101.99000000000001,2.93,18.39,97290,N/A
2014,9,28,20,30,N/A,104.4,3.13,18.48,97260,N/A
2014,9,28,21,30,N/A,106.55,2.5100000000000002,19.32,97230,N/A
2014,9,28,22,30,N/A,96.77,2.5500000000000003,19.7,97210,N/A
2014,9,28,23,30,N/A,77.4,3.21,19.87,97190,N/A
2014,9,29,0,30,N/A,108.37,4.94,19.86,97180,N/A
2014,9,29,1,30,N/A,107.05,4.0200000000000005,20.46,97180,N/A
2014,9,29,2,30,N/A,113.61,5.22,20.150000000000002,97190,N/A
2014,9,29,3,30,N/A,114.23,5.28,20.93,97130,N/A
2014,9,29,4,30,N/A,106.44,4.8500000000000005,20.77,97110,N/A
2014,9,29,5,30,N/A,99.73,4.8,20.35,97090,N/A
2014,9,29,6,30,N/A,110.67,4.43,20.080000000000002,97090,N/A
2014,9,29,7,30,N/A,116.26,3.61,20.3,97070,N/A
2014,9,29,8,30,N/A,114.51,2.94,20.29,97070,N/A
2014,9,29,9,30,N/A,101.81,3.56,19.91,97060,N/A
2014,9,29,10,30,N/A,91.63,2.67,19.96,97090,N/A
2014,9,29,11,30,N/A,83.82000000000001,2.75,19.69,97080,N/A
2014,9,29,12,30,N/A,62.34,2.6,19.67,97080,N/A
2014,9,29,13,30,N/A,62.050000000000004,2.31,19.51,97100,N/A
2014,9,29,14,30,N/A,33.99,2.58,20.8,97090,N/A
2014,9,29,15,30,N/A,21.5,3.64,21.95,97080,N/A
2014,9,29,16,30,N/A,35.15,3.99,22.88,97030,N/A
2014,9,29,17,30,N/A,35.71,3.7800000000000002,23.82,97010,N/A
2014,9,29,18,30,N/A,60.46,3.86,24.46,96960,N/A
2014,9,29,19,30,N/A,44.06,2.6,25.01,96910,N/A
2014,9,29,20,30,N/A,57.97,5.0600000000000005,24.53,96890,N/A
2014,9,29,21,30,N/A,48.910000000000004,2.5100000000000002,24.8,96850,N/A
2014,9,29,22,30,N/A,85.36,3.31,24.43,96860,N/A
2014,9,29,23,30,N/A,80.9,2.22,24.45,96850,N/A
2014,9,30,0,30,N/A,129.4,3.7600000000000002,23.54,96860,N/A
2014,9,30,1,30,N/A,126.15,3.21,23.39,96840,N/A
2014,9,30,2,30,N/A,128.17000000000002,3.54,23.28,96830,N/A
2014,9,30,3,30,N/A,114.12,2.67,23.330000000000002,96830,N/A
2014,9,30,4,30,N/A,109.05,2.09,23.12,96800,N/A
2014,9,30,5,30,N/A,123.62,2.12,22.990000000000002,96820,N/A
2014,9,30,6,30,N/A,101.48,1.96,23.400000000000002,96820,N/A
2014,9,30,7,30,N/A,107.52,2.07,23.51,96830,N/A
2014,9,30,8,30,N/A,109.74000000000001,1.86,23.330000000000002,96820,N/A
2014,9,30,9,30,N/A,123.91,2.48,22.73,96850,N/A
2014,9,30,10,30,N/A,146.92000000000002,2.2,22.5,96860,N/A
2014,9,30,11,30,N/A,158.79,2.0300000000000002,22.330000000000002,96870,N/A
2014,9,30,12,30,N/A,164.09,2.34,21.96,96890,N/A
2014,9,30,13,30,N/A,172.08,2.39,21.54,96890,N/A
2014,9,30,14,30,N/A,185.42000000000002,1.33,22.11,96910,N/A
2014,9,30,15,30,N/A,159.36,1.29,23.71,96890,N/A
2014,9,30,16,30,N/A,117.11,1.24,24.61,96850,N/A
2014,9,30,17,30,N/A,128.63,1.08,25.240000000000002,96830,N/A
2014,9,30,18,30,N/A,124.91,2.22,25.41,96790,N/A
2014,9,30,19,30,N/A,60.84,1.23,26.27,96750,N/A
2014,9,30,20,30,N/A,327.03000000000003,2.04,26.490000000000002,96730,N/A
2014,9,30,21,30,N/A,199.87,2.0300000000000002,26.38,96720,N/A
2014,9,30,22,30,N/A,178.19,1.35,26.23,96740,N/A
2014,9,30,23,30,N/A,334.71,1.72,25.97,96740,N/A
2014,10,1,0,30,N/A,335.90000000000003,2.0300000000000002,25.69,96750,N/A
2014,10,1,1,30,N/A,24.96,2.17,25.1,96780,N/A
2014,10,1,2,30,N/A,52.82,1.98,24.740000000000002,96780,N/A
2014,10,1,3,30,N/A,101.7,1.84,24.62,96770,N/A
2014,10,1,4,30,N/A,137.91,2.98,24.54,96750,N/A
2014,10,1,5,30,N/A,139.23,3.58,24.740000000000002,96740,N/A
2014,10,1,6,30,N/A,139.39000000000001,4.5,24.35,96770,N/A
2014,10,1,7,30,N/A,156.33,4.47,23.580000000000002,96800,N/A
2014,10,1,8,30,N/A,187.38,4.73,23.54,96800,N/A
2014,10,1,9,30,N/A,204.09,5.42,23.5,96850,N/A
2014,10,1,10,30,N/A,211.46,5.14,23.01,96880,N/A
2014,10,1,11,30,N/A,196.89000000000001,5.26,22.150000000000002,96900,N/A
2014,10,1,12,30,N/A,201.26,5.98,22.52,96930,N/A
2014,10,1,13,30,N/A,198.61,5.6000000000000005,22.39,96960,N/A
2014,10,1,14,30,N/A,192.46,3.5500000000000003,22.42,96990,N/A
2014,10,1,15,30,N/A,192.14000000000001,3.14,24.490000000000002,96980,N/A
2014,10,1,16,30,N/A,180.07,3.33,25.28,96960,N/A
2014,10,1,17,30,N/A,169.02,3.64,25.73,96950,N/A
2014,10,1,18,30,N/A,186.22,2.97,26.27,96950,N/A
2014,10,1,19,30,N/A,171.53,2.6,26.47,96930,N/A
2014,10,1,20,30,N/A,166.67000000000002,3.61,26.52,96890,N/A
2014,10,1,21,30,N/A,164.15,2.52,26.55,96880,N/A
2014,10,1,22,30,N/A,145.29,2.5500000000000003,26.36,96910,N/A
2014,10,1,23,30,N/A,158.76,4.97,25.94,96920,N/A
2014,10,2,0,30,N/A,155.82,6.44,25.51,96980,N/A
2014,10,2,1,30,N/A,148.24,7.29,24.900000000000002,96950,N/A
2014,10,2,2,30,N/A,150.66,6.86,24.75,96960,N/A
2014,10,2,3,30,N/A,153.59,6.8,23.13,96990,N/A
2014,10,2,4,30,N/A,163.72,6.78,22.91,96940,N/A
2014,10,2,5,30,N/A,164.06,7.94,22.29,96930,N/A
2014,10,2,6,30,N/A,162.33,8.6,21.57,96960,N/A
2014,10,2,7,30,N/A,169.35,8.74,21.07,96990,N/A
2014,10,2,8,30,N/A,173.36,8.93,20.94,97000,N/A
2014,10,2,9,30,N/A,172.13,8.61,20.56,97030,N/A
2014,10,2,10,30,N/A,169.29,8.790000000000001,20.05,97060,N/A
2014,10,2,11,30,N/A,165.65,9.18,19.76,97080,N/A
2014,10,2,12,30,N/A,167.28,9.72,19.21,97090,N/A
2014,10,2,13,30,N/A,159.11,7.78,19.12,97080,N/A
2014,10,2,14,30,N/A,161.12,6.79,21.31,97080,N/A
2014,10,2,15,30,N/A,168.07,7.43,23.29,97040,N/A
2014,10,2,16,30,N/A,168.07,7.67,24.54,96970,N/A
2014,10,2,17,30,N/A,164.87,7.51,25.39,96930,N/A
2014,10,2,18,30,N/A,161.61,8.11,25.75,96890,N/A
2014,10,2,19,30,N/A,169.56,10.43,24.18,96810,N/A
2014,10,2,20,30,N/A,163.61,8.52,24.310000000000002,96750,N/A
2014,10,2,21,30,N/A,166.83,10.99,23.7,96680,N/A
2014,10,2,22,30,N/A,182.57,10.88,24.27,96700,N/A
2014,10,2,23,30,N/A,167.62,10.200000000000001,23.39,96670,N/A
2014,10,3,0,30,N/A,170.91,10.950000000000001,23.18,96690,N/A
2014,10,3,1,30,N/A,166.27,12.86,22.86,96580,N/A
2014,10,3,2,30,N/A,170.70000000000002,14.26,22.71,96560,N/A
2014,10,3,3,30,N/A,184.28,14.44,22.39,96530,N/A
2014,10,3,4,30,N/A,192.39000000000001,11.75,21.87,96500,N/A
2014,10,3,5,30,N/A,198.51,12.93,21.53,96380,N/A
2014,10,3,6,30,N/A,209.41,15.91,21.68,96440,N/A
2014,10,3,7,30,N/A,227.31,13.93,21.72,96370,N/A
2014,10,3,8,30,N/A,245.3,13.030000000000001,20.8,96390,N/A
2014,10,3,9,30,N/A,261.86,11.370000000000001,18.84,96400,N/A
2014,10,3,10,30,N/A,252.43,9.08,18.01,96470,N/A
2014,10,3,11,30,N/A,248.43,9.700000000000001,18.21,96480,N/A
2014,10,3,12,30,N/A,256.45,10.48,18.17,96500,N/A
2014,10,3,13,30,N/A,259.11,9.55,18.07,96570,N/A
2014,10,3,14,30,N/A,264.21,7.84,18.39,96590,N/A
2014,10,3,15,30,N/A,270.55,8.41,18.79,96610,N/A
2014,10,3,16,30,N/A,303.96,9.27,18.77,96610,N/A
2014,10,3,17,30,N/A,296.90000000000003,9.6,19.18,96640,N/A
2014,10,3,18,30,N/A,292.34000000000003,9.25,20.16,96650,N/A
2014,10,3,19,30,N/A,292.63,9.81,20.43,96680,N/A
2014,10,3,20,30,N/A,307.66,9.85,19.98,96710,N/A
2014,10,3,21,30,N/A,303.8,9.19,20.06,96730,N/A
2014,10,3,22,30,N/A,306.18,10.55,19.240000000000002,96770,N/A
2014,10,3,23,30,N/A,308.98,9.72,18.75,96800,N/A
2014,10,4,0,30,N/A,307.27,11.25,18.3,96860,N/A
2014,10,4,1,30,N/A,325.61,13.52,16.27,96940,N/A
2014,10,4,2,30,N/A,328.39,12.030000000000001,14.370000000000001,97020,N/A
2014,10,4,3,30,N/A,332.90000000000003,9.68,13.55,97050,N/A
2014,10,4,4,30,N/A,333.24,9.15,13.1,97020,N/A
2014,10,4,5,30,N/A,332.36,9.44,12.69,97040,N/A
2014,10,4,6,30,N/A,323.34000000000003,9.34,12.13,97080,N/A
2014,10,4,7,30,N/A,327.5,9.370000000000001,11.34,97110,N/A
2014,10,4,8,30,N/A,328.7,8.53,10.71,97100,N/A
2014,10,4,9,30,N/A,326.02,8.18,10.450000000000001,97080,N/A
2014,10,4,10,30,N/A,322.42,7.72,10.450000000000001,97120,N/A
2014,10,4,11,30,N/A,308.3,8.14,10.38,97080,N/A
2014,10,4,12,30,N/A,284.79,7.51,10.41,97090,N/A
2014,10,4,13,30,N/A,289.25,8.36,10.64,97060,N/A
2014,10,4,14,30,N/A,284.09000000000003,8.98,11.27,97040,N/A
2014,10,4,15,30,N/A,287.02,10,11.870000000000001,97010,N/A
2014,10,4,16,30,N/A,281.45,10.93,12.35,96960,N/A
2014,10,4,17,30,N/A,293.61,13.38,12.36,96940,N/A
2014,10,4,18,30,N/A,302.68,11.57,12.780000000000001,96910,N/A
2014,10,4,19,30,N/A,301.51,10.67,13.040000000000001,96890,N/A
2014,10,4,20,30,N/A,297.37,10.01,13.25,96870,N/A
2014,10,4,21,30,N/A,287.14,10.84,12.94,96870,N/A
2014,10,4,22,30,N/A,295.90000000000003,7.76,12.76,96910,N/A
2014,10,4,23,30,N/A,288.05,8.92,12.450000000000001,96910,N/A
2014,10,5,0,30,N/A,289.13,8.620000000000001,12.33,96940,N/A
2014,10,5,1,30,N/A,295.62,6.69,12.22,96950,N/A
2014,10,5,2,30,N/A,290.23,5.13,12.07,96960,N/A
2014,10,5,3,30,N/A,281.90000000000003,4.36,11.89,96930,N/A
2014,10,5,4,30,N/A,279.61,4.8100000000000005,11.76,96890,N/A
2014,10,5,5,30,N/A,270.85,4.88,11.63,96890,N/A
2014,10,5,6,30,N/A,261.21,5.2700000000000005,11.450000000000001,96910,N/A
2014,10,5,7,30,N/A,259.91,5.74,11.19,96920,N/A
2014,10,5,8,30,N/A,273.68,4.7,11.27,96890,N/A
2014,10,5,9,30,N/A,263.83,3.0100000000000002,11.39,96890,N/A
2014,10,5,10,30,N/A,236.5,3.5,11.700000000000001,96900,N/A
2014,10,5,11,30,N/A,191.81,5.01,11.61,96910,N/A
2014,10,5,12,30,N/A,183.89000000000001,6.7,11.540000000000001,96910,N/A
2014,10,5,13,30,N/A,187.06,6.74,12.18,96900,N/A
2014,10,5,14,30,N/A,194.78,6.9,13.94,96890,N/A
2014,10,5,15,30,N/A,210.02,7.8100000000000005,15.290000000000001,96840,N/A
2014,10,5,16,30,N/A,213.48000000000002,8.86,16.62,96790,N/A
2014,10,5,17,30,N/A,218.43,9.290000000000001,17.85,96730,N/A
2014,10,5,18,30,N/A,220.25,9.64,18.71,96680,N/A
2014,10,5,19,30,N/A,226.76,10.48,19.66,96630,N/A
2014,10,5,20,30,N/A,225.06,10.41,20.2,96580,N/A
2014,10,5,21,30,N/A,226.33,10.57,20.45,96550,N/A
2014,10,5,22,30,N/A,224.06,11.64,20.2,96560,N/A
2014,10,5,23,30,N/A,223.99,12.56,19.84,96590,N/A
2014,10,6,0,30,N/A,223.57,12.31,19.66,96620,N/A
2014,10,6,1,30,N/A,222,13.16,19.55,96640,N/A
2014,10,6,2,30,N/A,222.32,13.19,19.46,96640,N/A
2014,10,6,3,30,N/A,219.84,12.870000000000001,19.26,96630,N/A
2014,10,6,4,30,N/A,226.8,13.07,19.05,96600,N/A
2014,10,6,5,30,N/A,220.37,12.370000000000001,18.79,96600,N/A
2014,10,6,6,30,N/A,221.46,12.9,18.72,96600,N/A
2014,10,6,7,30,N/A,219.55,13.040000000000001,18.73,96600,N/A
2014,10,6,8,30,N/A,221.94,14.14,18.64,96630,N/A
2014,10,6,9,30,N/A,225.33,13.57,18.46,96610,N/A
2014,10,6,10,30,N/A,228.98000000000002,13.24,18.31,96660,N/A
2014,10,6,11,30,N/A,226.09,13.36,18.240000000000002,96660,N/A
2014,10,6,12,30,N/A,223.8,12.3,18.12,96630,N/A
2014,10,6,13,30,N/A,232.85,11.41,18.080000000000002,96680,N/A
2014,10,6,14,30,N/A,234.6,11.75,18.7,96720,N/A
2014,10,6,15,30,N/A,228.87,10.73,19.17,96710,N/A
2014,10,6,16,30,N/A,239.44,8.43,20.45,96690,N/A
2014,10,6,17,30,N/A,224.39000000000001,10.200000000000001,21.67,96630,N/A
2014,10,6,18,30,N/A,239.32,12.06,22.38,96600,N/A
2014,10,6,19,30,N/A,250.34,16.32,20.080000000000002,96560,N/A
2014,10,6,20,30,N/A,245.77,10.5,22.990000000000002,96510,N/A
2014,10,6,21,30,N/A,250.62,12.41,23.04,96510,N/A
2014,10,6,22,30,N/A,254.35,13.46,22.580000000000002,96550,N/A
2014,10,6,23,30,N/A,243.14000000000001,11.02,22.25,96620,N/A
2014,10,7,0,30,N/A,243.29,10.28,21.92,96670,N/A
2014,10,7,1,30,N/A,239.87,9.34,21.76,96680,N/A
2014,10,7,2,30,N/A,272.1,10.94,18.580000000000002,96680,N/A
2014,10,7,3,30,N/A,250.92000000000002,9.97,18.68,96690,N/A
2014,10,7,4,30,N/A,245.43,8.14,18.56,96690,N/A
2014,10,7,5,30,N/A,236.69,9.96,19.150000000000002,96700,N/A
2014,10,7,6,30,N/A,220.68,9.74,19.18,96750,N/A
2014,10,7,7,30,N/A,189.68,7.83,18.01,96770,N/A
2014,10,7,8,30,N/A,192.56,9.290000000000001,18.19,96760,N/A
2014,10,7,9,30,N/A,202.08,10.14,19.32,96710,N/A
2014,10,7,10,30,N/A,208.42000000000002,11.28,19.66,96700,N/A
2014,10,7,11,30,N/A,211.02,11.94,19.42,96720,N/A
2014,10,7,12,30,N/A,224.34,11.950000000000001,19.18,96760,N/A
2014,10,7,13,30,N/A,299.78000000000003,13.93,14.27,96830,N/A
2014,10,7,14,30,N/A,279.09000000000003,5.83,15.57,96910,N/A
2014,10,7,15,30,N/A,232.55,5.79,16.78,96780,N/A
2014,10,7,16,30,N/A,210.76,6.58,17.8,96880,N/A
2014,10,7,17,30,N/A,212.07,5.38,20.36,96880,N/A
2014,10,7,18,30,N/A,206.64000000000001,9.13,20.51,96840,N/A
2014,10,7,19,30,N/A,208,9.77,21.71,96830,N/A
2014,10,7,20,30,N/A,210.81,9.69,23.3,96740,N/A
2014,10,7,21,30,N/A,212,10.290000000000001,24.32,96670,N/A
2014,10,7,22,30,N/A,222.63,9.57,25.35,96750,N/A
2014,10,7,23,30,N/A,228.48000000000002,9.09,25.5,96750,N/A
2014,10,8,0,30,N/A,236.53,10.47,25.26,96770,N/A
2014,10,8,1,30,N/A,257.6,10.98,24.68,96870,N/A
2014,10,8,2,30,N/A,259.71,8.49,23.84,96860,N/A
2014,10,8,3,30,N/A,271.14,5.32,22.330000000000002,96910,N/A
2014,10,8,4,30,N/A,294.67,9.88,21.07,96950,N/A
2014,10,8,5,30,N/A,287.85,8.69,19.080000000000002,96960,N/A
2014,10,8,6,30,N/A,270.15,9.82,20.6,97000,N/A
2014,10,8,7,30,N/A,311.76,7.48,20.31,97080,N/A
2014,10,8,8,30,N/A,2.49,5.05,19.44,97150,N/A
2014,10,8,9,30,N/A,48.45,5.3500000000000005,18.93,97220,N/A
2014,10,8,10,30,N/A,68.75,5.3,19.490000000000002,97300,N/A
2014,10,8,11,30,N/A,98.2,5.38,19.59,97320,N/A
2014,10,8,12,30,N/A,107.17,4.82,19.43,97350,N/A
2014,10,8,13,30,N/A,97.45,4.19,20.56,97370,N/A
2014,10,8,14,30,N/A,122.16,3.68,20.06,97420,N/A
2014,10,8,15,30,N/A,107.63,3.06,21.35,97430,N/A
2014,10,8,16,30,N/A,111.03,2.31,22.64,97370,N/A
2014,10,8,17,30,N/A,76.23,1.27,23.76,97400,N/A
2014,10,8,18,30,N/A,91.57000000000001,1.68,24.52,97340,N/A
2014,10,8,19,30,N/A,86.83,1.77,25.02,97300,N/A
2014,10,8,20,30,N/A,104.66,1.09,25.22,97320,N/A
2014,10,8,21,30,N/A,71.07000000000001,1.25,25.27,97260,N/A
2014,10,8,22,30,N/A,4.46,2.29,25.22,97300,N/A
2014,10,8,23,30,N/A,215.20000000000002,5.41,20.330000000000002,97320,N/A
2014,10,9,0,30,N/A,58.6,2.44,23.52,97270,N/A
2014,10,9,1,30,N/A,85.87,2.47,22.53,97290,N/A
2014,10,9,2,30,N/A,159.92000000000002,3.22,21.67,97320,N/A
2014,10,9,3,30,N/A,165.11,4.17,21.580000000000002,97320,N/A
2014,10,9,4,30,N/A,154.64000000000001,5.2700000000000005,21.57,97280,N/A
2014,10,9,5,30,N/A,162.93,4.73,21.04,97270,N/A
2014,10,9,6,30,N/A,165.01,4.89,20.59,97280,N/A
2014,10,9,7,30,N/A,175.98,5.4,20.72,97290,N/A
2014,10,9,8,30,N/A,186.74,5.76,20.75,97300,N/A
2014,10,9,9,30,N/A,198.03,6.03,21.54,97280,N/A
2014,10,9,10,30,N/A,213.77,5.54,21.85,97300,N/A
2014,10,9,11,30,N/A,204.82,4.7700000000000005,21.43,97310,N/A
2014,10,9,12,30,N/A,189.36,4.94,21.12,97310,N/A
2014,10,9,13,30,N/A,179.91,4.84,20.6,97320,N/A
2014,10,9,14,30,N/A,181.19,4.68,21.240000000000002,97290,N/A
2014,10,9,15,30,N/A,215.79,4.28,23.76,97260,N/A
2014,10,9,16,30,N/A,227.02,5.84,25.1,97250,N/A
2014,10,9,17,30,N/A,238.70000000000002,5.43,25.69,97210,N/A
2014,10,9,18,30,N/A,231.69,6.0200000000000005,26.28,97180,N/A
2014,10,9,19,30,N/A,224.85,6.32,26.57,97120,N/A
2014,10,9,20,30,N/A,208.75,6.84,26.72,97060,N/A
2014,10,9,21,30,N/A,219.22,5.79,26.68,97070,N/A
2014,10,9,22,30,N/A,219.94,7.34,26.47,97070,N/A
2014,10,9,23,30,N/A,211.20000000000002,6.08,26.240000000000002,97080,N/A
2014,10,10,0,30,N/A,201.69,6.99,26.080000000000002,97100,N/A
2014,10,10,1,30,N/A,201.39000000000001,8.620000000000001,25.47,97070,N/A
2014,10,10,2,30,N/A,208.16,9.43,25.86,97070,N/A
2014,10,10,3,30,N/A,3.37,7.36,19.73,97070,N/A
2014,10,10,4,30,N/A,343.81,4.28,19.53,97080,N/A
2014,10,10,5,30,N/A,98.75,1.37,21.61,97020,N/A
2014,10,10,6,30,N/A,164.9,5.5600000000000005,22.3,96980,N/A
2014,10,10,7,30,N/A,174.18,6.7,22.31,96980,N/A
2014,10,10,8,30,N/A,190.12,7.45,22.84,97000,N/A
2014,10,10,9,30,N/A,201.56,8.39,22.75,97010,N/A
2014,10,10,10,30,N/A,219.75,9.700000000000001,23.31,97020,N/A
2014,10,10,11,30,N/A,223.4,8.84,23.01,97050,N/A
2014,10,10,12,30,N/A,218.58,9.55,22.75,97060,N/A
2014,10,10,13,30,N/A,229.32,8.52,22.54,97060,N/A
2014,10,10,14,30,N/A,224.39000000000001,7.79,23.45,97060,N/A
2014,10,10,15,30,N/A,225.5,8.27,24.27,97020,N/A
2014,10,10,16,30,N/A,234.09,7.86,24.76,96980,N/A
2014,10,10,17,30,N/A,226.81,8.57,24.89,96940,N/A
2014,10,10,18,30,N/A,228.52,7.25,26.14,96870,N/A
2014,10,10,19,30,N/A,235.31,8.76,26.87,96860,N/A
